# Constructed from biom file
#OTU ID	MM31	MM42	MM40	MM7	MM6	MM37	MM4	MM3	MM38	MM25	MM9	MM28	MM2	MM14	MM1	MM33	MM32	MM8	MM45	MM16	MM13	MM26	MM34	MM5	MM18	MM10	MM23	MM17	MM39	MM11	MM41	MM19	MM27	MM22	MM24	MM29	MM15	MM21	MM12	MM36	MM20	MM30	MM35	MM43	MM44	ConsensusLineage
AB250621.1.1476	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhodomicrobiaceae; D_5__Rhodomicrobium; Ambiguous_taxa
FPLM01003312.11.1536	30.0	64.0	51.0	25.0	28.0	10.0	26.0	45.0	99.0	18.0	10.0	4.0	21.0	42.0	26.0	30.0	9.0	1.0	9.0	9.0	7.0	10.0	9.0	18.0	11.0	19.0	31.0	1.0	16.0	2.0	17.0	4.0	6.0	16.0	15.0	0.0	2.0	11.0	1.0	11.0	1.0	5.0	2.0	16.0	5.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__Solirubrobacteraceae; D_5__Conexibacter; D_6__metagenome
KF697448.1.1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__IMCC26207; D_6__uncultured bacterium
JQ359079.1.1435	0.0	1.0	2.0	1.0	3.0	0.0	2.0	4.0	6.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	4.0	0.0	1.0	4.0	5.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	6.0	0.0	1.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces; D_6__Streptomyces sp. ICN12
KX753081.1.1450	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__uncultured; Ambiguous_taxa
KF066247.1.1387	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
EF688345.1.1493	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; Ambiguous_taxa; Ambiguous_taxa
EU193005.1.1507	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 17; D_3__uncultured Acidobacteriales bacterium; D_4__uncultured Acidobacteriales bacterium; D_5__uncultured Acidobacteriales bacterium; D_6__uncultured Acidobacteriales bacterium
JN672134.1.1305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLS01042157.11.1512	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__Sporichthya; D_6__metagenome
EF018433.1.1400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ818207.1.1210	0.0	0.0	0.0	2.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Candidatus Hamiltonella; D_6__uncultured Enterobacteriaceae bacterium
EU287123.1.1519	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	17.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
GQ503850.1.1471	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 7; D_6__Clostridium sp. enrichment culture clone tpsrb022
FPLS01042252.1.1446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__metagenome; D_6__metagenome
JQ032577.1.1384	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__uncultured; D_6__uncultured bacterium
EU705754.1.1215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; D_6__uncultured Rhizobium sp.
EU335427.1.1492	15.0	4.0	2.0	3.0	61.0	2.0	43.0	98.0	7.0	72.0	32.0	167.0	48.0	1.0	52.0	380.0	259.0	139.0	0.0	196.0	62.0	47.0	98.0	40.0	40.0	26.0	376.0	41.0	0.0	37.0	14.0	62.0	22.0	118.0	146.0	36.0	77.0	63.0	13.0	1.0	12.0	41.0	73.0	7.0	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Subgroup 2; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
HQ598405.1.1463	3.0	19.0	1.0	30.0	8.0	2.0	5.0	2.0	5.0	3.0	6.0	4.0	1.0	112.0	7.0	5.0	1.0	0.0	0.0	14.0	1.0	2.0	0.0	14.0	2.0	5.0	4.0	0.0	2.0	5.0	2.0	3.0	4.0	2.0	5.0	2.0	3.0	2.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured Acidobacteria bacterium
HQ119210.1.1456	3.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	4.0	0.0	1.0	6.0	4.0	5.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	3.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; Ambiguous_taxa; D_6__uncultured bacterium
JQ245637.1.1353	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured bacterium
EU135415.1.1315	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	0.0	12.0	0.0	0.0	0.0	36.0	30.0	13.0	0.0	3.0	5.0	0.0	10.0	1.0	3.0	0.0	13.0	0.0	0.0	3.0	0.0	5.0	0.0	3.0	9.0	0.0	3.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AM935211.1.1373	45.0	18.0	9.0	1.0	27.0	13.0	31.0	42.0	4.0	66.0	4.0	84.0	22.0	4.0	13.0	154.0	145.0	70.0	2.0	70.0	42.0	24.0	31.0	35.0	27.0	13.0	146.0	18.0	2.0	7.0	6.0	38.0	19.0	55.0	71.0	10.0	47.0	62.0	10.0	2.0	5.0	22.0	35.0	13.0	2.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__PLTA13; D_4__uncultured gamma proteobacterium; D_5__uncultured gamma proteobacterium; D_6__uncultured gamma proteobacterium
U40230.1.1547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Sporolactobacillaceae; D_5__Tuberibacillus; Ambiguous_taxa
KP054167.1.1381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__SWB02; D_6__uncultured bacterium
KX752980.1.1497	19.0	86.0	54.0	56.0	55.0	0.0	52.0	78.0	112.0	68.0	13.0	24.0	29.0	102.0	67.0	60.0	46.0	47.0	2.0	50.0	30.0	36.0	23.0	48.0	25.0	89.0	85.0	12.0	3.0	10.0	39.0	43.0	33.0	43.0	65.0	13.0	26.0	22.0	7.0	9.0	10.0	14.0	2.0	1.0	3.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; Ambiguous_taxa; Ambiguous_taxa
AM930273.1.1522	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Thermoactinomycetaceae; D_5__Novibacillus; D_6__uncultured bacterium
DQ829644.1.1514	6.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
EF590043.1.1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FM866305.1.1466	2.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Chthonomonadetes; D_3__Chthonomonadales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HE818649.1.1501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__Solirubrobacteraceae; D_5__Solirubrobacter; D_6__uncultured bacterium
EU669612.1.1504	2.0	2.0	3.0	1.0	11.0	1.0	2.0	2.0	4.0	0.0	1.0	1.0	3.0	8.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	3.0	0.0	2.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae; D_5__uncultured; D_6__uncultured bacterium
GQ889484.1.1344	0.0	0.0	1.0	9.0	6.0	0.0	1.0	2.0	9.0	0.0	1.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__Fimbriiglobus; D_6__Gemmata sp. Wa1-6
FPLL01004464.10.1549	13.0	7.0	2.0	0.0	7.0	4.0	5.0	5.0	0.0	5.0	3.0	4.0	2.0	0.0	1.0	102.0	16.0	4.0	2.0	3.0	3.0	0.0	6.0	2.0	2.0	1.0	16.0	0.0	3.0	2.0	3.0	3.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	4.0	21.0	10.0	2.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage; D_3__metagenome; D_4__metagenome; D_5__metagenome; D_6__metagenome
JN868913.1.1548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella; D_6__uncultured bacterium
JQ977645.1.1441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polaromonas; Ambiguous_taxa
LLZO01000036.3765.5277	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	3.0	4.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__SJA-28; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
FN811213.1.1510	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIa; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JX505148.1.1467	0.0	1.0	0.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; Ambiguous_taxa; Ambiguous_taxa
EF019072.1.1393	37.0	366.0	185.0	168.0	181.0	4.0	133.0	347.0	228.0	273.0	105.0	145.0	108.0	335.0	292.0	357.0	223.0	132.0	10.0	198.0	81.0	144.0	74.0	215.0	121.0	281.0	313.0	56.0	28.0	38.0	190.0	128.0	108.0	124.0	267.0	59.0	93.0	156.0	25.0	12.0	33.0	79.0	5.0	7.0	2.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured actinobacterium; D_6__uncultured actinobacterium
FPLL01003181.20.1518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__uncultured; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
LN571125.1.1342	1.0	0.0	0.0	23.0	61.0	2.0	4.0	16.0	1.0	0.0	9.0	41.0	1.0	6.0	0.0	0.0	0.0	5.0	0.0	10.0	3.0	1.0	0.0	47.0	0.0	61.0	75.0	17.0	1.0	19.0	0.0	8.0	0.0	4.0	11.0	12.0	1.0	2.0	6.0	2.0	37.0	1.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__Tepidisphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
EF516048.1.1486	1.0	4.0	0.0	2.0	2.0	1.0	3.0	0.0	0.0	2.0	0.0	3.0	2.0	2.0	1.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	2.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	3.0	7.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Chthoniobacteraceae; D_5__Candidatus Udaeobacter; D_6__uncultured bacterium
FPLL01000336.10.1488	131.0	439.0	231.0	436.0	307.0	218.0	134.0	167.0	319.0	107.0	137.0	48.0	90.0	562.0	125.0	65.0	19.0	27.0	72.0	181.0	29.0	31.0	5.0	157.0	29.0	118.0	123.0	11.0	239.0	41.0	108.0	17.0	37.0	65.0	73.0	38.0	19.0	24.0	10.0	495.0	10.0	28.0	9.0	49.0	96.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; Ambiguous_taxa
EU178824.1.1365	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Tepidimicrobium; D_6__Clostridiaceae bacterium Aso1-CS308
HQ597204.1.1480	1.0	4.0	4.0	2.0	4.0	0.0	1.0	3.0	17.0	4.0	4.0	6.0	1.0	2.0	0.0	12.0	1.0	1.0	0.0	6.0	2.0	2.0	2.0	1.0	3.0	3.0	8.0	4.0	0.0	1.0	5.0	1.0	2.0	8.0	5.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 5; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
EU134825.1.1342	9.0	6.0	4.0	3.0	5.0	2.0	0.0	11.0	13.0	1.0	5.0	1.0	0.0	3.0	1.0	5.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	4.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	10.0	0.0	0.0	10.0	9.0	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
FPLS01009239.16.1559	72.0	37.0	7.0	8.0	32.0	23.0	6.0	18.0	2.0	1.0	45.0	8.0	1.0	19.0	2.0	31.0	3.0	4.0	8.0	26.0	1.0	9.0	5.0	5.0	3.0	20.0	35.0	3.0	13.0	6.0	0.0	1.0	0.0	7.0	7.0	0.0	1.0	7.0	0.0	19.0	0.0	4.0	36.0	30.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; Ambiguous_taxa; Ambiguous_taxa
AY963417.1.1453	17.0	26.0	13.0	11.0	10.0	16.0	17.0	22.0	8.0	8.0	17.0	20.0	12.0	13.0	24.0	66.0	29.0	16.0	3.0	23.0	2.0	2.0	17.0	6.0	6.0	10.0	52.0	0.0	11.0	9.0	14.0	12.0	8.0	6.0	10.0	3.0	8.0	4.0	1.0	19.0	3.0	0.0	59.0	18.0	3.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Subgroup 2; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
